variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-3,2025-12-04,70,11:40-11:50,2025-12-04 06:00:00,6,2025-12-04 11:50:00,0.6713000000,0.6197423507,0.1020565645,0.7217989152,6687.6303000000,6291.3362000000,6617.5590820312,6166.2035833333,174.3574658854,976.3464852604,976.3464852604,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,76.9641352604,4934.1528526406,5684.1528526406,655.4213955553,0.0000000000,0.0000000000,655.4213955553
4-3,2025-12-04,71,11:50-12:00,2025-12-04 06:00:00,6,2025-12-04 12:00:00,0.6158000000,0.6120164721,0.0812231074,0.6932395796,6341.3400000000,6321.8625000000,6261.0922851562,6180.3167000000,250.1979459375,919.4841139844,919.4841139844,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,82.9045306510,5684.1528526406,6434.1528526406,566.2183173916,0.0000000000,0.0000000000,566.2183173916
4-3,2025-12-04,72,12:00-12:10,2025-12-04 12:00:00,12,2025-12-04 12:10:00,0.6157000000,0.7016364942,0.0791004612,0.7807369554,6244.6717000000,6477.1681000000,6265.9423828125,6290.1119500000,170.8738408854,947.4626789410,947.4626789410,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,152.8787456076,6434.1528526406,7184.1528526406,583.3527714240,0.0000000000,0.0000000000,583.3527714240
4-3,2025-12-04,73,12:10-12:20,2025-12-04 12:00:00,12,2025-12-04 12:20:00,0.6628000000,0.7041181521,0.0615718936,0.7656900457,6483.7923000000,6405.3618000000,6305.0732421875,6258.3614000000,193.0146085677,979.5254862760,979.5254862760,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,133.1204029427,7184.1528526406,7934.1528526406,649.2294923038,0.0000000000,0.0000000000,649.2294923038
4-3,2025-12-04,74,12:20-12:30,2025-12-04 12:00:00,12,2025-12-04 12:30:00,0.6876000000,0.6325445130,0.1065828395,0.7391273525,6694.9400000000,6166.9125000000,6194.8632812500,6226.6108500000,124.5236606250,992.0756558333,992.0756558333,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,70.7377391667,7934.1528526406,8684.1528526406,682.1512209510,0.0000000000,0.0000000000,682.1512209510
4-3,2025-12-04,75,12:30-12:40,2025-12-04 12:00:00,12,2025-12-04 12:40:00,0.6502000000,0.6047450518,0.0899347569,0.6946798088,6426.9791000000,6188.1337000000,6179.8925781250,6194.8603000000,136.7514318229,1033.6073052170,1033.6073052170,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,160.4664052170,8684.1528526406,9434.1528526406,672.0514698521,0.0000000000,0.0000000000,672.0514698521
4-3,2025-12-04,76,12:40-12:50,2025-12-04 12:00:00,12,2025-12-04 12:50:00,0.7723000000,0.7753117677,0.0682303330,0.8435421008,6342.1546000000,6255.2052000000,6245.1635742188,6163.1097500000,213.3213794271,1063.1298984722,1063.1298984722,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,215.3049984722,9434.1528526406,10184.1528526406,821.0552205901,0.0000000000,0.0000000000,821.0552205901
4-3,2025-12-04,77,12:50-13:00,2025-12-04 12:00:00,12,2025-12-04 13:00:00,0.9733000000,1.0395348976,0.0900173616,1.1295522592,6559.8900000000,6210.0750000000,6471.3168945312,6131.3592000000,151.5454122656,282.0950774479,282.0950774479,0.0000000000,0.0000000000,223.7925774479,0.0000000000,0.0000000000,0.0000000000,10184.1528526406,10385.5661723437,274.5631388801,0.0000000000,0.0000000000,274.5631388801
4-3,2025-12-04,78,13:00-13:10,2025-12-04 12:00:00,12,2025-12-04 13:10:00,0.9478000000,1.1173672011,0.0798039617,1.1971711628,6549.1429000000,6115.7523000000,6502.5566406250,5941.4326166667,229.3845860417,335.4240682292,335.4240682292,0.0000000000,0.0000000000,263.1923015625,0.0000000000,0.0000000000,0.0000000000,10385.5661723437,10622.4392437500,317.9149318676,0.0000000000,0.0000000000,317.9149318676
4-3,2025-12-04,79,13:10-13:20,2025-12-04 12:00:00,12,2025-12-04 13:20:00,0.9492000000,1.0911400316,0.0716747385,1.1628147702,6469.9819000000,6028.6162000000,6470.6567382812,5751.5060333333,266.2614055469,382.6893572396,382.6893572396,0.0000000000,0.0000000000,197.2897291667,0.0000000000,0.0000000000,111.8386780729,10622.4392437500,10800.0000000000,363.2487378918,0.0000000000,0.0000000000,363.2487378918
4-3,2025-12-04,80,13:20-13:30,2025-12-04 12:00:00,12,2025-12-04 13:30:00,1.0143000000,1.0568008358,0.0771274570,1.1339282928,6478.4500000000,5899.8375000000,6406.6547851562,5561.5794500000,68.5872959375,399.2319520573,399.2319520573,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,302.7965353906,10800.0000000000,10800.0000000000,404.9409689717,0.0000000000,0.0000000000,404.9409689717
4-3,2025-12-04,81,13:30-13:40,2025-12-04 12:00:00,12,2025-12-04 13:40:00,0.9549000000,1.0396274381,0.0591744629,1.0988019011,6530.3750000000,5635.5923000000,6498.8422851562,5371.6528666667,111.2784945312,461.4165374740,461.4165374740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,312.2860874740,10800.0000000000,10800.0000000000,440.6066516339,0.0000000000,0.0000000000,440.6066516339
4-3,2025-12-04,82,13:40-13:50,2025-12-04 12:00:00,12,2025-12-04 13:50:00,1.1005000000,1.0982941124,0.0666088690,1.1649029814,6530.2692000000,5360.0165000000,6443.7768554688,5181.7262833333,133.4759812500,499.2003985764,499.2003985764,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,304.1582819097,10800.0000000000,10800.0000000000,549.3700386333,0.0000000000,0.0000000000,549.3700386333
4-3,2025-12-04,83,13:50-14:00,2025-12-04 12:00:00,12,2025-12-04 14:00:00,1.3891000000,1.1816447949,0.1116549676,1.2932997626,6509.6500000000,5104.3500000000,6388.2836914062,4991.7997000000,194.0889140625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,234.2166666667,0.0000000000,0.0000000000,10800.0000000000,10539.7592592593,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,84,14:00-14:10,2025-12-04 12:00:00,12,2025-12-04 14:10:00,1.3943000000,1.1682805844,0.1517610180,1.3200416025,6560.1414000000,4795.1236000000,6430.6269531250,4728.3267166667,197.8919912500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,294.1696333333,0.0000000000,0.0000000000,10539.7592592593,10212.9041111111,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,85,14:10-14:20,2025-12-04 12:00:00,12,2025-12-04 14:20:00,1.3254000000,1.1273204555,0.1462643464,1.2735848019,6478.9188000000,4527.6414000000,6438.2465820312,4464.8537333333,131.6215055729,624.1446664931,624.1446664931,0.0000000000,0.0000000000,298.9317664931,0.0000000000,0.0000000000,0.0000000000,10212.9041111111,10481.9427009549,827.2413409699,0.0000000000,0.0000000000,827.2413409699
4-3,2025-12-04,86,14:20-14:30,2025-12-04 12:00:00,12,2025-12-04 14:30:00,1.3723000000,1.1611744725,0.1408568784,1.3020313509,6358.6400000000,4295.9250000000,6322.9658203125,4201.3807500000,110.7751915625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,343.7858333333,0.0000000000,0.0000000000,10481.9427009549,10099.9584416956,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,87,14:30-14:40,2025-12-04 12:00:00,12,2025-12-04 14:40:00,1.4603000000,1.2712955746,0.1575493892,1.4288449638,6487.5103000000,3995.4261000000,6318.8745117188,3937.9077666667,84.1430460417,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,415.3473666667,0.0000000000,0.0000000000,10099.9584416956,9638.4613676215,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,88,14:40-14:50,2025-12-04 12:00:00,12,2025-12-04 14:50:00,1.2222000000,1.1408135043,0.1345769992,1.2753905035,6477.2852000000,3703.7699000000,6398.1684570312,3674.4347833333,185.6487119271,724.9391052083,724.9391052083,0.0000000000,0.0000000000,262.6865552083,0.0000000000,0.0000000000,0.0000000000,9638.4613676215,9874.8792673090,886.0205743856,0.0000000000,0.0000000000,886.0205743856
4-3,2025-12-04,89,14:50-15:00,2025-12-04 12:00:00,12,2025-12-04 15:00:00,0.8251000000,0.8708133778,0.0812998177,0.9521131955,6307.8600000000,3455.2875000000,6378.3188476562,3410.9618000000,179.8488642188,1600.9254261979,1600.9254261979,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,292.1633428646,9874.8792673090,10624.8792673090,1320.9235691559,0.0000000000,0.0000000000,1320.9235691559
4-3,2025-12-04,90,15:00-15:10,2025-12-04 12:00:00,12,2025-12-04 15:10:00,0.8224000000,0.8940803279,0.0774348906,0.9715152185,6343.2837000000,3191.7647000000,6327.5122070312,3114.8276000000,144.0375225521,1624.5441700608,1624.5441700608,0.0000000000,0.0000000000,194.5785918789,0.0000000000,0.0000000000,904.7124115152,10624.8792673090,10800.0000000000,1336.0251254580,0.0000000000,0.0000000000,1336.0251254580
4-3,2025-12-04,91,15:10-15:20,2025-12-04 12:00:00,12,2025-12-04 15:20:00,0.9049000000,0.9900477173,0.0537229349,1.0437706522,6335.7167000000,2851.0187000000,6273.4335937500,2818.6934000000,107.1289297396,1327.1066248823,1327.1066248823,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,746.3236248823,10800.0000000000,10800.0000000000,1200.8987848560,0.0000000000,0.0000000000,1200.8987848560
4-3,2025-12-04,92,15:20-15:30,2025-12-04 12:00:00,12,2025-12-04 15:30:00,0.8998000000,1.0008828532,0.0721515753,1.0730344285,6260.5300000000,2472.8625000000,6284.8022460938,2522.5592000000,156.4214687500,849.0453633854,849.0453633854,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,217.7674467188,10800.0000000000,10800.0000000000,763.9710179742,0.0000000000,0.0000000000,763.9710179742
4-3,2025-12-04,93,15:30-15:40,2025-12-04 12:00:00,12,2025-12-04 15:40:00,0.9506000000,0.9937673432,0.0425696756,1.0363370188,6354.2329000000,2167.1901000000,6182.0190429688,2226.4250000000,132.6672010938,1682.5611414410,1682.5611414410,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,984.7206747743,10800.0000000000,10800.0000000000,1599.4426210538,0.0000000000,0.0000000000,1599.4426210538
4-3,2025-12-04,94,15:40-15:50,2025-12-04 12:00:00,12,2025-12-04 15:50:00,1.0287000000,1.0089970956,0.0549701338,1.0639672293,6384.0811000000,1915.8214000000,6145.9248046875,1930.2908000000,112.6715061719,868.0417190668,868.0417190668,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,123.3317690668,10800.0000000000,10800.0000000000,892.9545164041,0.0000000000,0.0000000000,892.9545164041
4-3,2025-12-04,95,15:50-16:00,2025-12-04 12:00:00,12,2025-12-04 16:00:00,1.0738000000,1.0344144612,0.0530109144,1.0874253757,6330.6900000000,1657.8750000000,6120.3383789062,1634.1566000000,167.6461468750,899.9102155990,899.9102155990,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,121.1077155990,10800.0000000000,10800.0000000000,966.3235895102,0.0000000000,0.0000000000,966.3235895102
4-3,2025-12-04,96,16:00-16:10,2025-12-04 12:00:00,12,2025-12-04 16:10:00,1.0620000000,1.0313778764,0.0483484490,1.0797263254,6392.6674000000,1349.3977000000,6162.8447265625,1366.3574000000,181.0295696094,918.7343739844,918.7343739844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,78.1894239844,10800.0000000000,10800.0000000000,975.6959051714,0.0000000000,0.0000000000,975.6959051714
4-3,2025-12-04,97,16:10-16:20,2025-12-04 12:00:00,12,2025-12-04 16:20:00,1.0513000000,1.0269922194,0.0594706001,1.0864628195,6320.9718000000,1049.6069000000,6196.6103515625,1098.5582000000,181.4786064583,960.6342307465,960.6342307465,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,82.0734140799,10800.0000000000,10800.0000000000,1009.9147667838,0.0000000000,0.0000000000,1009.9147667838
4-3,2025-12-04,98,16:20-16:30,2025-12-04 12:00:00,12,2025-12-04 16:30:00,1.0634000000,1.0447552389,0.0882729264,1.1330281652,6202.9700000000,780.1500000000,6239.0424804688,830.7590000000,239.3454478125,993.1123961589,993.1123961589,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,89.3090628255,10800.0000000000,10800.0000000000,1056.0757220753,0.0000000000,0.0000000000,1056.0757220753
4-3,2025-12-04,99,16:30-16:40,2025-12-04 12:00:00,12,2025-12-04 16:40:00,1.0752000000,1.0856361247,0.0641137951,1.1497499198,6371.7006000000,507.0427000000,6201.4130859375,562.9598000000,161.1350142187,998.0098446007,998.0098446007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,20.5668612674,10800.0000000000,10800.0000000000,1073.0601849147,0.0000000000,0.0000000000,1073.0601849147
4-3,2025-12-04,100,16:40-16:50,2025-12-04 12:00:00,12,2025-12-04 16:50:00,1.1113000000,1.1387290792,0.0605467828,1.1992758620,6364.7269000000,230.6077000000,6170.5449218750,295.1606000000,169.6554687500,1022.4954703299,1022.4954703299,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1422703299,10800.0000000000,10800.0000000000,1136.2992161776,0.0000000000,0.0000000000,1136.2992161776
4-3,2025-12-04,101,16:50-17:00,2025-12-04 12:00:00,12,2025-12-04 17:00:00,1.1390000000,1.1609693882,0.0535099202,1.2144793084,6194.6400000000,27.7875000000,6137.8833007812,27.3614000000,97.0215420313,1040.6772895312,1040.6772895312,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,12.8685395313,10800.0000000000,10800.0000000000,1185.3314327761,0.0000000000,0.0000000000,1185.3314327761
4-3,2025-12-04,102,17:00-17:10,2025-12-04 12:00:00,12,2025-12-04 17:10:00,1.1016000000,1.1132155635,0.0540210902,1.1672366538,6308.1519000000,0.0000000000,6079.4028320312,22.8011666667,199.4052340104,1048.3815575087,1048.3815575087,0.0000000000,0.0000000000,0.0000000000,2.9770924913,0.0000000000,0.0000000000,10800.0000000000,10796.6921194541,1154.8971237516,0.0000000000,0.0000000000,1154.8971237516
4-3,2025-12-04,103,17:10-17:20,2025-12-04 12:00:00,12,2025-12-04 17:20:00,1.1136000000,1.0847582713,0.0543615096,1.1391197809,6211.8997000000,4.2261000000,6025.8974609375,18.2409333333,236.1263214063,1037.6238423611,1037.6238423611,0.0000000000,0.0000000000,3.0115756944,0.0000000000,0.0000000000,0.0000000000,10796.6921194541,10799.4025375791,1155.4979108533,0.0000000000,0.0000000000,1155.4979108533
4-3,2025-12-04,104,17:20-17:30,2025-12-04 12:00:00,12,2025-12-04 17:30:00,1.1658000000,1.1066792601,0.0560943548,1.1627736149,6054.8600000000,0.0000000000,6071.7534179688,13.6807000000,235.2480157812,1050.7301971615,1050.7301971615,0.0000000000,0.0000000000,0.6638471343,0.0000000000,0.0000000000,40.9230166938,10799.4025375791,10800.0000000000,1224.9412638508,0.0000000000,0.0000000000,1224.9412638508
4-3,2025-12-04,105,17:30-17:40,2025-12-04 12:00:00,12,2025-12-04 17:40:00,1.1418000000,1.1356995752,0.0606287863,1.1963283615,6381.0623000000,0.0000000000,6283.9760742188,9.1204666667,185.8818516667,1078.6157730469,1078.6157730469,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,15.1053897135,10800.0000000000,10800.0000000000,1231.5634896649,0.0000000000,0.0000000000,1231.5634896649
4-3,2025-12-04,106,17:40-17:50,2025-12-04 12:00:00,12,2025-12-04 17:50:00,1.1569000000,1.1921384865,0.0523449539,1.2444834405,5860.3709000000,0.3034000000,5559.0083007812,4.5602333333,194.6366079687,959.4978392361,959.4978392361,0.0000000000,0.0000000000,0.0000000000,17.1800774306,0.0000000000,0.0000000000,10800.0000000000,10780.9110250772,1110.0430502123,0.0000000000,0.0000000000,1110.0430502123
4-3,2025-12-04,107,17:50-18:00,2025-12-04 12:00:00,12,2025-12-04 18:00:00,1.2261000000,1.2714527742,0.0546511679,1.3261039421,4615.7600000000,0.0000000000,4366.7963867188,0.0000000000,103.6595234375,745.0759850260,745.0759850260,0.0000000000,0.0000000000,0.0000000000,24.2173483073,0.0000000000,0.0000000000,10780.9110250772,10754.0028602913,913.5376652404,0.0000000000,0.0000000000,913.5376652404
4-3,2025-12-04,108,18:00-18:10,2025-12-04 18:00:00,18,2025-12-04 18:10:00,1.2477000000,1.3319620078,0.0470422449,1.3790042526,4216.5742000000,0.0000000000,4182.8085937500,0.0000000000,183.6508272656,727.7432368359,727.7432368359,0.0000000000,0.0000000000,24.9808701693,0.0000000000,0.0000000000,0.0000000000,10754.0028602913,10776.4856434436,908.0052366002,0.0000000000,0.0000000000,908.0052366002
4-3,2025-12-04,109,18:10-18:20,2025-12-04 18:00:00,18,2025-12-04 18:20:00,1.2877000000,1.3389368316,0.0541211762,1.3930580078,4306.6837000000,0.0218000000,4347.2304687500,0.0000000000,133.0235481250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,717.7769833333,0.0000000000,0.0000000000,10776.4856434436,9978.9556619621,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,110,18:20-18:30,2025-12-04 18:00:00,18,2025-12-04 18:30:00,1.3184000000,1.3017051770,0.0556051766,1.3573103536,4358.2000000000,0.0000000000,4335.8295898438,0.0000000000,126.9004726563,743.7883437500,743.7883437500,0.0000000000,0.0000000000,17.4216770833,0.0000000000,0.0000000000,0.0000000000,9978.9556619621,9994.6351713371,980.6105524000,0.0000000000,0.0000000000,980.6105524000
4-3,2025-12-04,111,18:30-18:40,2025-12-04 18:00:00,18,2025-12-04 18:40:00,1.2545000000,1.2646238262,0.0702188176,1.3348426438,4270.6692000000,0.0000000000,4246.8750000000,0.0000000000,122.1382398437,728.1688733073,728.1688733073,0.0000000000,0.0000000000,16.3906733073,0.0000000000,0.0000000000,0.0000000000,9994.6351713371,10009.3867773137,913.4878515640,0.0000000000,0.0000000000,913.4878515640
4-3,2025-12-04,112,18:40-18:50,2025-12-04 18:00:00,18,2025-12-04 18:50:00,1.3163000000,1.2743406428,0.0588143856,1.3331550284,4312.1719000000,0.0016000000,4189.8208007812,0.0000000000,151.6468210937,723.5779369792,723.5779369792,0.0000000000,0.0000000000,4.8828869792,0.0000000000,0.0000000000,0.0000000000,10009.3867773137,10013.7813755950,952.4456384457,0.0000000000,0.0000000000,952.4456384457
4-3,2025-12-04,113,18:50-19:00,2025-12-04 18:00:00,18,2025-12-04 19:00:00,1.4792000000,1.3132142141,0.1112228085,1.4244370226,4432.7700000000,0.0000000000,4292.9379882812,0.0000000000,194.2991074219,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,738.7950000000,0.0000000000,0.0000000000,10013.7813755950,9192.8980422616,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,114,19:00-19:10,2025-12-04 18:00:00,18,2025-12-04 19:10:00,1.4930000000,1.3179263512,0.1083429774,1.4262693286,4327.0910000000,0.0000000000,4284.1923828125,0.0000000000,115.5466907813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,721.1818333333,0.0000000000,0.0000000000,9192.8980422616,8391.5848941135,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,115,19:10-19:20,2025-12-04 18:00:00,18,2025-12-04 19:20:00,1.4876000000,1.3007374456,0.1026541983,1.4033916439,4276.1815000000,0.0000000000,4317.4868164062,0.0000000000,120.1379776563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,712.6969166667,0.0000000000,0.0000000000,8391.5848941135,7599.6994311505,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,116,19:20-19:30,2025-12-04 18:00:00,18,2025-12-04 19:30:00,1.5102000000,1.2906436121,0.0833259597,1.3739695719,4304.6800000000,0.0000000000,4303.3852539062,0.0000000000,145.5394589844,295.0734337240,336.4708594618,41.3974257378,0.0000000000,0.0000000000,380.9758072049,0.0000000000,0.0000000000,7599.6994311505,7176.3929787007,445.6198996099,93.7775885239,0.0000000000,539.3974881339
4-3,2025-12-04,117,19:30-19:40,2025-12-04 18:00:00,18,2025-12-04 19:40:00,1.4774000000,1.3042106168,0.1094167576,1.4136273744,4187.4333000000,0.0000000000,4277.7568359375,0.0000000000,102.5391247656,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,697.9055500000,0.0000000000,0.0000000000,7176.3929787007,6400.9423675896,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,118,19:40-19:50,2025-12-04 18:00:00,18,2025-12-04 19:50:00,1.5001000000,1.3195256628,0.1040734397,1.4235991025,4302.5140000000,0.0000000000,4281.4526367188,0.0000000000,127.8035304687,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,717.0856666667,0.0000000000,0.0000000000,6400.9423675896,5604.1805157377,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,119,19:50-20:00,2025-12-04 18:00:00,18,2025-12-04 20:00:00,1.5736000000,1.3284581041,0.1213741396,1.4498322438,4557.0400000000,0.0000000000,4321.7641601562,0.0000000000,153.4280195313,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,759.5066666667,0.0000000000,0.0000000000,5604.1805157377,4760.2842194414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,120,20:00-20:10,2025-12-04 18:00:00,18,2025-12-04 20:10:00,1.5711000000,1.3364237314,0.1310965581,1.4675202895,4453.7271000000,0.0000000000,4339.0644531250,0.0000000000,179.1438053125,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,742.2878500000,0.0000000000,0.0000000000,4760.2842194414,3935.5199416636,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,121,20:10-20:20,2025-12-04 18:00:00,18,2025-12-04 20:20:00,1.5412000000,1.3123222713,0.1133050543,1.4256273256,4365.3243000000,0.0000000000,4352.3535156250,0.0000000000,145.1884721875,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,727.5540500000,0.0000000000,0.0000000000,3935.5199416636,3127.1265527747,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,122,20:20-20:30,2025-12-04 18:00:00,18,2025-12-04 20:30:00,1.5545000000,1.2921623869,0.1397742580,1.4319366449,4495.1400000000,0.0000000000,4405.8115234375,0.0000000000,162.8141074219,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,749.1900000000,0.0000000000,0.0000000000,3127.1265527747,2294.6932194414,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,123,20:30-20:40,2025-12-04 18:00:00,18,2025-12-04 20:40:00,1.5836000000,1.3202777482,0.1462201987,1.4664979469,4637.6041000000,0.0000000000,4377.3208007812,0.0000000000,130.2199237500,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,772.9340166667,0.0000000000,0.0000000000,2294.6932194414,1435.8776453673,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-3,2025-12-04,124,20:40-20:50,2025-12-04 18:00:00,18,2025-12-04 20:50:00,1.3302000000,1.1821270325,0.0863032763,1.2684303088,4542.9358000000,0.0000000000,4340.9375000000,0.0000000000,156.2969879687,749.5390813281,749.5390813281,0.0000000000,0.0000000000,0.0000000000,7.6168853385,0.0000000000,0.0000000000,1435.8776453673,1427.4144394356,997.0368859827,0.0000000000,0.0000000000,997.0368859827
4-3,2025-12-04,125,20:50-21:00,2025-12-04 18:00:00,18,2025-12-04 21:00:00,0.9392000000,0.9530314240,0.0650292139,1.0180606379,4318.1000000000,0.0000000000,4382.0571289062,0.0000000000,219.9458398437,767.0004947917,767.0004947917,0.0000000000,0.0000000000,47.3171614583,0.0000000000,0.0000000000,0.0000000000,1427.4144394356,1469.9998847481,720.3668647083,0.0000000000,0.0000000000,720.3668647083
4-3,2025-12-04,126,21:00-21:10,2025-12-04 18:00:00,18,2025-12-04 21:10:00,0.8855000000,0.9397638991,0.0655413555,1.0053052546,4306.9516000000,0.0000000000,4395.3989257812,0.0000000000,143.6423590625,756.5068808073,756.5068808073,0.0000000000,0.0000000000,38.6816141406,0.0000000000,0.0000000000,0.0000000000,1469.9998847481,1504.8133374747,669.8868429549,0.0000000000,0.0000000000,669.8868429549
4-3,2025-12-04,127,21:10-21:20,2025-12-04 18:00:00,18,2025-12-04 21:20:00,0.9314000000,0.9626688694,0.0661658750,1.0288347444,4357.1375000000,0.0000000000,4384.9492187500,0.0000000000,155.2061696094,756.6925647266,756.6925647266,0.0000000000,0.0000000000,30.5029813932,0.0000000000,0.0000000000,0.0000000000,1504.8133374747,1532.2660207286,704.7834547863,0.0000000000,0.0000000000,704.7834547863
4-3,2025-12-04,128,21:20-21:30,2025-12-04 18:00:00,18,2025-12-04 21:30:00,0.9548000000,0.9667175388,0.0770223098,1.0437398485,4418.3600000000,0.0000000000,4404.0566406250,0.0000000000,217.9633359375,770.3366627604,770.3366627604,0.0000000000,0.0000000000,33.9433294271,0.0000000000,0.0000000000,0.0000000000,1532.2660207286,1562.8150172130,735.5174456036,0.0000000000,0.0000000000,735.5174456036
4-3,2025-12-04,129,21:30-21:40,2025-12-04 18:00:00,18,2025-12-04 21:40:00,1.0241000000,1.0332079025,0.0491984331,1.0824063356,4505.0286000000,0.0000000000,4551.4453125000,0.0000000000,230.0523602344,796.9162787891,796.9162787891,0.0000000000,0.0000000000,46.0781787891,0.0000000000,0.0000000000,0.0000000000,1562.8150172130,1604.2853781231,816.1219611079,0.0000000000,0.0000000000,816.1219611079
4-3,2025-12-04,130,21:40-21:50,2025-12-04 18:00:00,18,2025-12-04 21:50:00,0.7983000000,0.8135165338,0.0647147633,0.8782312971,4017.9953000000,0.0000000000,4101.1303710938,0.0000000000,195.9241160938,716.1757478646,716.1757478646,0.0000000000,0.0000000000,46.5098645312,0.0000000000,0.0000000000,0.0000000000,1604.2853781231,1646.1442562012,571.7230995203,0.0000000000,0.0000000000,571.7230995203
4-3,2025-12-04,131,21:50-22:00,2025-12-04 18:00:00,18,2025-12-04 22:00:00,0.4163000000,0.4329360826,0.0519927700,0.4849288527,3294.6800000000,0.0000000000,3267.1577148438,0.0000000000,34.5466074219,883.6173870443,883.6173870443,0.0000000000,0.0000000000,334.5040537109,0.0000000000,0.0000000000,0.0000000000,1646.1442562012,1947.1979045411,367.8499182265,0.0000000000,0.0000000000,367.8499182265
4-3,2025-12-04,132,22:00-22:10,2025-12-04 18:00:00,18,2025-12-04 22:10:00,0.3976000000,0.3988306336,0.0581081611,0.4569387947,3319.2439000000,0.0000000000,3167.1567382812,0.0000000000,27.2318366406,1365.7314291536,1365.7314291536,0.0000000000,0.0000000000,812.5241124870,0.0000000000,0.0000000000,0.0000000000,1947.1979045411,2678.4696057794,543.0148162315,0.0000000000,0.0000000000,543.0148162315
