variant,date,slot,time_interval,issue_datetime,issue_hour,target_end,price_yuan_per_kwh,price_forecast_yuan_per_kwh,price_radius_yuan_per_kwh,price_optimization_yuan_per_kwh,load_actual_kw,pv_actual_kw,load_forecast_kw,pv_forecast_kw,risk_requirement_kw,plan_kwh,adjusted_purchase_kwh,adjustment_up_kwh,adjustment_down_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
4-2,2025-12-03,46,07:40-07:50,2025-12-03 00:00:00,0,2025-12-03 07:50:00,1.0918000000,1.0314214286,0.0586635714,1.0900850000,5868.4059000000,1353.8637000000,5754.7124023438,1458.1645821050,452.1832532979,716.0913033731,716.0913033731,0.0000000000,0.0000000000,0.0000000000,36.3323966269,0.0000000000,0.0000000000,8571.6192419555,8531.2499123701,781.8284850228,0.0000000000,0.0000000000,781.8284850228
4-2,2025-12-03,47,07:50-08:00,2025-12-03 00:00:00,0,2025-12-03 08:00:00,1.4339000000,1.3780446429,0.0614628571,1.4395075000,7190.4900000000,1666.4625000000,7021.6459960938,1770.9508934040,405.5181831462,109.3688809727,109.3688809727,0.0000000000,0.0000000000,0.0000000000,811.3023690273,0.0000000000,0.0000000000,8531.2499123701,7629.8028356730,156.8240384267,0.0000000000,0.0000000000,156.8240384267
4-2,2025-12-03,48,08:00-08:10,2025-12-03 00:00:00,0,2025-12-03 08:10:00,1.4193000000,1.3872017857,0.0526682143,1.4398700000,7240.7863000000,1983.1039000000,7084.2929687500,2104.6905943404,404.3364901768,63.9898107644,63.9898107644,0.0000000000,0.0000000000,0.0000000000,812.2905892356,0.0000000000,0.0000000000,7629.8028356730,6727.2577365224,90.8207384179,0.0000000000,0.0000000000,90.8207384179
4-2,2025-12-03,49,08:10-08:20,2025-12-03 00:00:00,0,2025-12-03 08:20:00,1.3614000000,1.3101625000,0.0542950000,1.3644575000,6999.3193000000,2274.7641000000,7045.1450195312,2428.4690571843,391.8365265338,1.4187481468,1.4187481468,0.0000000000,0.0000000000,0.0000000000,786.0071185199,0.0000000000,0.0000000000,6727.2577365224,5853.9164937225,1.9314837270,0.0000000000,0.0000000000,1.9314837270
4-2,2025-12-03,50,08:20-08:30,2025-12-03 00:00:00,0,2025-12-03 08:30:00,1.3937000000,1.3049875000,0.0800500000,1.3850375000,7052.7900000000,2584.7250000000,7071.0683593750,2732.4838747575,497.1514917646,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,744.6775000000,0.0000000000,0.0000000000,5853.9164937225,5026.4970492781,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,51,08:30-08:40,2025-12-03 00:00:00,0,2025-12-03 08:40:00,1.3323000000,1.2776839286,0.0792410714,1.3569250000,7004.5697000000,2979.0218000000,6993.6464843750,3007.4314425262,484.0528098232,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,670.9246500000,0.0000000000,0.0000000000,5026.4970492781,4281.0252159447,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,52,08:40-08:50,2025-12-03 00:00:00,0,2025-12-03 08:50:00,1.2891000000,1.2597964286,0.0750714286,1.3348678571,7131.7313000000,3306.0317000000,6943.8325195312,3282.8700756005,491.9457443457,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,637.6166000000,0.0000000000,0.0000000000,4281.0252159447,3572.5623270558,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,53,08:50-09:00,2025-12-03 00:00:00,0,2025-12-03 09:00:00,1.2982000000,1.2310839286,0.0827639286,1.3138478571,7359.8300000000,3533.7000000000,7041.5190429688,3547.1350913858,464.9757513850,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,637.6883333333,0.0000000000,0.0000000000,3572.5623270558,2864.0197344632,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,54,09:00-09:10,2025-12-03 00:00:00,0,2025-12-03 09:10:00,1.2659000000,1.1402785714,0.0711664286,1.2114450000,7247.8371000000,3765.6717000000,7015.0917968750,3800.3837571538,558.2889158127,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,580.3609000000,0.0000000000,0.0000000000,2864.0197344632,2219.1742900188,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,55,09:10-09:20,2025-12-03 00:00:00,0,2025-12-03 09:20:00,1.2084000000,1.1466714286,0.0739335714,1.2206050000,7012.4170000000,3954.2805000000,6997.9213867188,4066.6137965523,544.9476269277,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,509.6894166667,0.0000000000,0.0000000000,2219.1742900188,1652.8527159447,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,56,09:20-09:30,2025-12-03 00:00:00,0,2025-12-03 09:30:00,1.1657000000,1.2225821429,0.0828771429,1.3054592857,6889.6700000000,4132.6125000000,7006.4975585938,4307.6096888557,528.5827688787,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,407.5674443502,51.9421389831,0.0000000000,1652.8527159447,1200.0000000000,0.0000000000,0.0000000000,302.7447570629,302.7447570629
4-2,2025-12-03,57,09:30-09:40,2025-12-03 00:00:00,0,2025-12-03 09:40:00,1.1721000000,1.1770035714,0.1011114286,1.2781150000,6937.8889000000,4412.6562000000,6940.1518554688,4513.9080361208,608.4862783047,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,420.8721166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2466.5210397250,2466.5210397250
4-2,2025-12-03,58,09:40-09:50,2025-12-03 00:00:00,0,2025-12-03 09:50:00,1.2583000000,1.1192535714,0.1154764286,1.2347300000,7103.5961000000,4742.6277000000,6899.0874023438,4689.1829925327,454.3969222382,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,393.4947333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2475.6721147667,2475.6721147667
4-2,2025-12-03,59,09:50-10:00,2025-12-03 00:00:00,0,2025-12-03 10:00:00,1.3613000000,1.1177982143,0.1130157143,1.2308139286,7218.2600000000,5088.1875000000,6884.4257812500,4863.2303124520,427.5417527197,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,355.0120833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,2416.3897452083,2416.3897452083
4-2,2025-12-03,60,10:00-10:10,2025-12-03 00:00:00,0,2025-12-03 10:10:00,1.3666000000,1.1249625000,0.1024950000,1.2274575000,7122.2294000000,5436.8084000000,6881.5126953125,5008.7270527723,504.7878847499,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,280.9035000000,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1919.4136155000,1919.4136155000
4-2,2025-12-03,61,10:10-10:20,2025-12-03 00:00:00,0,2025-12-03 10:20:00,1.3235000000,1.1063232143,0.1039582143,1.2102814286,7034.7287000000,5634.7702000000,6889.2416992188,5175.2193969936,532.9772648209,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,233.3264166667,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1544.0375622917,1544.0375622917
4-2,2025-12-03,62,10:20-10:30,2025-12-03 00:00:00,0,2025-12-03 10:30:00,1.3208000000,1.0997428571,0.1029178571,1.2026607143,7004.0300000000,5729.1000000000,6840.8881835938,5360.3909052575,591.8763900363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,212.4883333333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1403.2729533333,1403.2729533333
4-2,2025-12-03,63,10:30-10:40,2025-12-03 00:00:00,0,2025-12-03 10:40:00,1.3551000000,1.1356821429,0.1123871429,1.2480692857,6880.9122000000,5937.3625000000,6833.5151367188,5544.8700210413,513.7591664860,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,157.2582833333,0.0000000000,1200.0000000000,1200.0000000000,0.0000000000,0.0000000000,1065.5034987250,1065.5034987250
4-2,2025-12-03,64,10:40-10:50,2025-12-03 00:00:00,0,2025-12-03 10:50:00,1.0897000000,0.9618089286,0.1331839286,1.0949928571,6787.9429000000,6211.6421000000,6750.2421875000,5755.8339884078,510.2331229346,165.7346998487,165.7346998487,0.0000000000,0.0000000000,69.6845665154,0.0000000000,0.0000000000,0.0000000000,1200.0000000000,1262.7161098638,180.6011024251,0.0000000000,0.0000000000,180.6011024251
4-2,2025-12-03,65,10:50-11:00,2025-12-03 00:00:00,0,2025-12-03 11:00:00,0.6718000000,0.6804910714,0.0945539286,0.7750450000,6808.8800000000,6416.3250000000,6775.3715820312,5937.8958265056,516.1350477217,972.9126259209,972.9126259209,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,74.1534592543,1262.7161098638,2012.7161098638,653.6027020937,0.0000000000,0.0000000000,653.6027020937
4-2,2025-12-03,66,11:00-11:10,2025-12-03 00:00:00,0,2025-12-03 11:10:00,0.6225000000,0.6685428571,0.0925521429,0.7610950000,6893.3426000000,6411.6046000000,6766.3154296875,6036.4984251665,573.9480827332,954.9695007535,954.9695007535,0.0000000000,0.0000000000,833.3333333333,0.0000000000,0.0000000000,41.3465007535,2012.7161098638,2762.7161098638,594.4685142190,0.0000000000,0.0000000000,594.4685142190
4-2,2025-12-03,67,11:10-11:20,2025-12-03 00:00:00,0,2025-12-03 11:20:00,0.7007000000,0.7087375000,0.0784350000,0.7871725000,6900.4059000000,6127.5987000000,6788.6010742188,6115.7152014943,481.2610363714,945.4809787874,945.4809787874,0.0000000000,0.0000000000,816.6797787874,0.0000000000,0.0000000000,0.0000000000,2762.7161098638,3497.7279107725,662.4985218363,0.0000000000,0.0000000000,662.4985218363
4-2,2025-12-03,68,11:20-11:30,2025-12-03 00:00:00,0,2025-12-03 11:30:00,0.7171000000,0.6809250000,0.0987900000,0.7797150000,6832.9600000000,5780.2875000000,6643.2690429688,6207.1096759982,403.2253122708,906.0265611618,906.0265611618,0.0000000000,0.0000000000,730.5811444951,0.0000000000,0.0000000000,0.0000000000,3497.7279107725,4155.2509408181,649.7116470091,0.0000000000,0.0000000000,649.7116470091
4-2,2025-12-03,69,11:30-11:40,2025-12-03 00:00:00,0,2025-12-03 11:40:00,0.7215000000,0.6801500000,0.0783600000,0.7585100000,6802.9341000000,5718.7641000000,6666.0922851562,6225.3860902756,494.9680485643,906.7843658134,906.7843658134,0.0000000000,0.0000000000,726.0893658134,0.0000000000,0.0000000000,0.0000000000,4155.2509408181,4808.7313700502,654.2449199344,0.0000000000,0.0000000000,654.2449199344
4-2,2025-12-03,70,11:40-11:50,2025-12-03 00:00:00,0,2025-12-03 11:50:00,0.7272000000,0.6644357143,0.1000542857,0.7644900000,6706.0955000000,5758.0333000000,6495.7973632812,6201.5688861541,565.2145854158,882.3714128545,882.3714128545,0.0000000000,0.0000000000,724.3610461879,0.0000000000,0.0000000000,0.0000000000,4808.7313700502,5460.6563116192,641.6604914278,0.0000000000,0.0000000000,641.6604914278
4-2,2025-12-03,71,11:50-12:00,2025-12-03 00:00:00,0,2025-12-03 12:00:00,0.7286000000,0.6357321429,0.0812778571,0.7170100000,6579.4500000000,5716.7625000000,6210.5693359375,6172.0458726141,637.8215466558,839.7539105539,839.7539105539,0.0000000000,0.0000000000,695.9726605539,0.0000000000,0.0000000000,0.0000000000,5460.6563116192,6087.0317061178,611.8446992296,0.0000000000,0.0000000000,611.8446992296
4-2,2025-12-03,72,12:00-12:10,2025-12-03 00:00:00,0,2025-12-03 12:10:00,0.7174000000,0.6462089286,0.0811810714,0.7273900000,6577.0317000000,5608.9472000000,6145.6894531250,6159.0585622841,609.5973284194,831.1051484735,831.1051484735,0.0000000000,0.0000000000,669.7577318068,0.0000000000,0.0000000000,0.0000000000,6087.0317061178,6689.8136647439,596.2348335149,0.0000000000,0.0000000000,596.2348335149
4-2,2025-12-03,73,12:10-12:20,2025-12-03 00:00:00,0,2025-12-03 12:20:00,0.6967000000,0.6279267857,0.0750207143,0.7029475000,6542.3597000000,5654.3126000000,6309.1826171875,6174.9162557829,575.8628023178,855.7110602341,855.7110602341,0.0000000000,0.0000000000,707.7032102341,0.0000000000,0.0000000000,0.0000000000,6689.8136647439,7326.7465539546,596.1738956651,0.0000000000,0.0000000000,596.1738956651
4-2,2025-12-03,74,12:20-12:30,2025-12-03 00:00:00,0,2025-12-03 12:30:00,0.6497000000,0.5601125000,0.1098100000,0.6699225000,6460.9800000000,5780.0250000000,6237.5004882812,6149.7406312428,645.4633703727,847.9599761731,847.9599761731,0.0000000000,0.0000000000,734.4674761731,0.0000000000,0.0000000000,0.0000000000,7326.7465539546,7987.7672825103,550.9195965196,0.0000000000,0.0000000000,550.9195965196
4-2,2025-12-03,75,12:30-12:40,2025-12-03 00:00:00,0,2025-12-03 12:40:00,0.5978000000,0.5259017857,0.0969342857,0.6228360714,6486.0908000000,5669.1700000000,6142.6259765625,6034.1994876155,644.2599571553,851.4044148245,851.4044148245,0.0000000000,0.0000000000,715.2509481578,0.0000000000,0.0000000000,0.0000000000,7987.7672825103,8631.4931358524,508.9695591821,0.0000000000,0.0000000000,508.9695591821
4-2,2025-12-03,76,12:40-12:50,2025-12-03 00:00:00,0,2025-12-03 12:50:00,0.7912000000,0.6992553571,0.0735796429,0.7728350000,6555.0975000000,5401.8673000000,6150.7006835938,5942.7406399610,572.5696809574,867.9933406055,867.9933406055,0.0000000000,0.0000000000,675.7883072721,0.0000000000,0.0000000000,0.0000000000,8631.4931358524,9239.7026123973,686.7563310870,0.0000000000,0.0000000000,686.7563310870
4-2,2025-12-03,77,12:50-13:00,2025-12-03 00:00:00,0,2025-12-03 13:00:00,1.0954000000,0.9679357143,0.0809857143,1.0489214286,6569.2100000000,5241.9750000000,6446.0302734375,5908.5115898717,486.4476392392,89.5864472610,89.5864472610,0.0000000000,0.0000000000,0.0000000000,131.6193860724,0.0000000000,0.0000000000,9239.7026123973,9093.4588500947,98.1329943297,0.0000000000,0.0000000000,98.1329943297
4-2,2025-12-03,78,13:00-13:10,2025-12-03 00:00:00,0,2025-12-03 13:10:00,1.0986000000,1.0270196429,0.0942103571,1.1212300000,6501.2009000000,5376.5736000000,6457.6625976562,5784.0991217424,496.7797249146,112.2605793190,112.2605793190,0.0000000000,0.0000000000,0.0000000000,75.1773040144,0.0000000000,0.0000000000,9093.4588500947,9009.9285123010,123.3294724398,0.0000000000,0.0000000000,123.3294724398
4-2,2025-12-03,79,13:10-13:20,2025-12-03 00:00:00,0,2025-12-03 13:20:00,1.0396000000,1.0240678571,0.0888528571,1.1129207143,6520.2744000000,5383.4517000000,6499.8359375000,5599.0461547935,482.0062039818,150.1316304511,150.1316304511,0.0000000000,0.0000000000,0.0000000000,39.3388195489,0.0000000000,0.0000000000,9009.9285123010,8966.2187128022,156.0768430169,0.0000000000,0.0000000000,156.0768430169
4-2,2025-12-03,80,13:20-13:30,2025-12-03 00:00:00,0,2025-12-03 13:30:00,1.0642000000,1.0379321429,0.0746378571,1.1125700000,6638.5100000000,5157.8250000000,6497.1430664062,5441.7512902842,428.0932247022,175.8986293537,175.8986293537,0.0000000000,0.0000000000,0.0000000000,70.8822039797,0.0000000000,0.0000000000,8966.2187128022,8887.4607083803,187.1913213582,0.0000000000,0.0000000000,187.1913213582
4-2,2025-12-03,81,13:30-13:40,2025-12-03 00:00:00,0,2025-12-03 13:40:00,1.0928000000,1.0041785714,0.0561164286,1.0602950000,6678.2858000000,4979.6051000000,6456.6904296875,5339.1151487503,434.9777573034,186.2625468229,186.2625468229,0.0000000000,0.0000000000,0.0000000000,96.8509031771,0.0000000000,0.0000000000,8887.4607083803,8779.8485937390,203.5477111680,0.0000000000,0.0000000000,203.5477111680
4-2,2025-12-03,82,13:40-13:50,2025-12-03 00:00:00,0,2025-12-03 13:50:00,1.1817000000,1.0204053571,0.0652103571,1.0856157143,6537.8483000000,4793.5673000000,6364.8291015625,5183.9708115958,479.9409841612,196.8097149945,196.8097149945,0.0000000000,0.0000000000,0.0000000000,93.9037850055,0.0000000000,0.0000000000,8779.8485937390,8675.5110548440,232.5700402089,0.0000000000,0.0000000000,232.5700402089
4-2,2025-12-03,83,13:50-14:00,2025-12-03 00:00:00,0,2025-12-03 14:00:00,1.3067000000,1.0934785714,0.1058435714,1.1993221429,6378.5500000000,4651.8750000000,6475.0317382812,4960.3236478782,526.9832883132,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,287.7791666667,0.0000000000,0.0000000000,8675.5110548440,8355.7564252144,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,84,14:00-14:10,2025-12-03 00:00:00,0,2025-12-03 14:10:00,1.3575000000,1.1241339286,0.1080085714,1.2321425000,6461.9192000000,4664.2416000000,6480.1865234375,4806.2847579840,501.2034495710,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,299.6129333333,0.0000000000,0.0000000000,8355.7564252144,8022.8531659551,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,85,14:10-14:20,2025-12-03 00:00:00,0,2025-12-03 14:20:00,1.3468000000,1.1231000000,0.1078800000,1.2309800000,6500.3241000000,4412.1418000000,6479.4770507812,4615.4110274453,429.0167256844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,348.0303833333,0.0000000000,0.0000000000,8022.8531659551,7636.1527400292,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,86,14:20-14:30,2025-12-03 00:00:00,0,2025-12-03 14:30:00,1.3876000000,1.1379178571,0.0930578571,1.2309757143,6467.4200000000,3955.6125000000,6314.3232421875,4338.4541286947,361.7462524789,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,418.6345833333,0.0000000000,0.0000000000,7636.1527400292,7171.0032029921,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,87,14:30-14:40,2025-12-03 00:00:00,0,2025-12-03 14:40:00,1.5266000000,1.1751410714,0.0970960714,1.2722371429,6603.5085000000,3771.0347000000,6316.9443359375,4047.7941515664,401.9020157455,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,472.0789666667,0.0000000000,0.0000000000,7171.0032029921,6646.4710178070,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,88,14:40-14:50,2025-12-03 00:00:00,0,2025-12-03 14:50:00,1.3067000000,1.0595482143,0.1075682143,1.1671164286,6627.3321000000,3566.7969000000,6284.0712890625,3759.3387395782,428.8649126512,420.7887582474,420.7887582474,0.0000000000,0.0000000000,0.0000000000,89.3004417526,0.0000000000,0.0000000000,6646.4710178070,6547.2483047485,549.8446704019,0.0000000000,0.0000000000,549.8446704019
4-2,2025-12-03,89,14:50-15:00,2025-12-03 00:00:00,0,2025-12-03 15:00:00,0.8648000000,0.8713160714,0.0801114286,0.9514275000,6504.9900000000,3256.3875000000,6351.8876953125,3468.6722099429,392.9342142201,1248.9201602244,1248.9201602244,0.0000000000,0.0000000000,707.4864102244,0.0000000000,0.0000000000,0.0000000000,6547.2483047485,7183.9860739505,1080.0661545621,0.0000000000,0.0000000000,1080.0661545621
4-2,2025-12-03,90,15:00-15:10,2025-12-03 00:00:00,0,2025-12-03 15:10:00,0.8329000000,0.8770428571,0.0699021429,0.9469450000,6489.6920000000,3065.9515000000,6287.9760742188,3186.3382431517,382.5554925822,1350.2729718445,1350.2729718445,0.0000000000,0.0000000000,779.6495551778,0.0000000000,0.0000000000,0.0000000000,7183.9860739505,7885.6706736105,1124.6423582493,0.0000000000,0.0000000000,1124.6423582493
4-2,2025-12-03,91,15:10-15:20,2025-12-03 00:00:00,0,2025-12-03 15:20:00,0.9511000000,0.8948250000,0.0665100000,0.9613350000,6459.4610000000,2863.4785000000,6243.2617187500,2908.4211729973,373.8952645311,555.8067576255,555.8067576255,0.0000000000,0.0000000000,0.0000000000,43.5236590412,0.0000000000,0.0000000000,7885.6706736105,7837.3110524536,528.6278071776,0.0000000000,0.0000000000,528.6278071776
4-2,2025-12-03,92,15:20-15:30,2025-12-03 00:00:00,0,2025-12-03 15:30:00,0.9745000000,0.8695232143,0.0693767857,0.9389000000,6307.8500000000,2571.9375000000,6279.4536132812,2620.9660771857,333.6843990193,1443.0812560159,1443.0812560159,0.0000000000,0.0000000000,820.4291726826,0.0000000000,0.0000000000,0.0000000000,7837.3110524536,8575.6973078679,1406.2826839875,0.0000000000,0.0000000000,1406.2826839875
4-2,2025-12-03,93,15:30-15:40,2025-12-03 00:00:00,0,2025-12-03 15:40:00,0.9307000000,0.9293125000,0.0509400000,0.9802525000,6098.1515000000,2252.2055000000,6260.8583984375,2331.7103691550,370.8257131952,654.8580048804,654.8580048804,0.0000000000,0.0000000000,13.8670048804,0.0000000000,0.0000000000,0.0000000000,8575.6973078679,8588.1776122603,609.4763451422,0.0000000000,0.0000000000,609.4763451422
4-2,2025-12-03,94,15:40-15:50,2025-12-03 00:00:00,0,2025-12-03 15:50:00,0.9476000000,0.9743035714,0.0508035714,1.0251071429,6100.7186000000,1921.7506000000,6195.8535156250,2047.4404351978,343.8189161479,691.4021800712,691.4021800712,0.0000000000,0.0000000000,0.0000000000,5.0924865955,0.0000000000,0.0000000000,8588.1776122603,8582.5192938209,655.1727058355,0.0000000000,0.0000000000,655.1727058355
4-2,2025-12-03,95,15:50-16:00,2025-12-03 00:00:00,0,2025-12-03 16:00:00,1.0165000000,0.9811732143,0.0521467857,1.0333200000,6231.6100000000,1603.3500000000,6203.1899414062,1769.8738566198,304.9162135437,738.8860141311,738.8860141311,0.0000000000,0.0000000000,0.0000000000,32.4906525356,0.0000000000,0.0000000000,8582.5192938209,8546.4185687814,751.0776333642,0.0000000000,0.0000000000,751.0776333642
4-2,2025-12-03,96,16:00-16:10,2025-12-03 00:00:00,0,2025-12-03 16:10:00,1.0181000000,1.0289428571,0.0556671429,1.0846100000,6170.4784000000,1323.2801000000,6201.5776367188,1481.6973817007,277.8430694911,786.6467091697,786.6467091697,0.0000000000,0.0000000000,0.0000000000,21.2196741637,0.0000000000,0.0000000000,8546.4185687814,8522.8411530440,800.8850146057,0.0000000000,0.0000000000,800.8850146057
4-2,2025-12-03,97,16:10-16:20,2025-12-03 00:00:00,0,2025-12-03 16:20:00,1.0204000000,1.0636089286,0.0612639286,1.1248728571,6248.0578000000,1051.8524000000,6206.0170898438,1172.8609289582,326.4855256001,838.8593601476,838.8593601476,0.0000000000,0.0000000000,0.0000000000,27.1748731857,0.0000000000,0.0000000000,8522.8411530440,8492.6468495043,855.9720910946,0.0000000000,0.0000000000,855.9720910946
4-2,2025-12-03,98,16:20-16:30,2025-12-03 00:00:00,0,2025-12-03 16:30:00,1.0600000000,1.0610517857,0.0747257143,1.1357775000,6449.4200000000,773.2125000000,6167.6533203125,863.0397868275,294.6893085001,884.1022555808,884.1022555808,0.0000000000,0.0000000000,0.0000000000,61.9323277525,0.0000000000,0.0000000000,8492.6468495043,8423.8331520015,937.1483909157,0.0000000000,0.0000000000,937.1483909157
4-2,2025-12-03,99,16:30-16:40,2025-12-03 00:00:00,0,2025-12-03 16:40:00,1.1001000000,1.0626714286,0.0618314286,1.1245028571,6379.2118000000,497.4823000000,6160.3090820312,585.2974272739,266.4238267722,929.1686091262,929.1686091262,0.0000000000,0.0000000000,0.0000000000,51.1196408738,0.0000000000,0.0000000000,8423.8331520015,8367.0335510306,1022.1783868998,0.0000000000,0.0000000000,1022.1783868998
4-2,2025-12-03,100,16:40-16:50,2025-12-03 00:00:00,0,2025-12-03 16:50:00,1.1313000000,1.1092517857,0.0583832143,1.1676350000,6168.4580000000,229.3478000000,6133.8120117188,334.6919109218,226.7902897829,966.5200167995,966.5200167995,0.0000000000,0.0000000000,0.0000000000,23.3316832005,0.0000000000,0.0000000000,8367.0335510306,8341.1094585856,1093.4240950053,0.0000000000,0.0000000000,1093.4240950053
4-2,2025-12-03,101,16:50-17:00,2025-12-03 00:00:00,0,2025-12-03 17:00:00,1.1363000000,1.1577607143,0.0551357143,1.2128964286,6007.0300000000,34.2375000000,6177.6704101562,132.7368136182,201.1613055565,1007.4889327563,1007.4889327563,0.0000000000,0.0000000000,12.0235160897,0.0000000000,0.0000000000,0.0000000000,8341.1094585856,8351.9306230663,1144.8096742910,0.0000000000,0.0000000000,1144.8096742910
4-2,2025-12-03,102,17:00-17:10,2025-12-03 00:00:00,0,2025-12-03 17:10:00,1.1027000000,1.1259482143,0.0622807143,1.1882289286,5958.5372000000,0.0000000000,6139.3403320312,52.1573085516,163.4299002346,1014.5305039133,1014.5305039133,0.0000000000,0.0000000000,21.4409705799,0.0000000000,0.0000000000,0.0000000000,8351.9306230663,8371.2274965883,1118.7227866652,0.0000000000,0.0000000000,1118.7227866652
4-2,2025-12-03,103,17:10-17:20,2025-12-03 00:00:00,0,2025-12-03 17:20:00,1.0978000000,1.1027035714,0.0550485714,1.1577521429,5907.5071000000,3.2234000000,6088.1381835938,22.9307012904,181.1790791525,1010.8679137172,1010.8679137172,0.0000000000,0.0000000000,26.8206303839,0.0000000000,0.0000000000,0.0000000000,8371.2274965883,8395.3660639338,1109.7307956788,0.0000000000,0.0000000000,1109.7307956788
4-2,2025-12-03,104,17:20-17:30,2025-12-03 00:00:00,0,2025-12-03 17:30:00,1.1187000000,1.1115428571,0.0626421429,1.1741850000,5977.3800000000,0.0000000000,6090.3676757812,0.0000000000,204.1804057421,1015.0612792969,1015.0612792969,0.0000000000,0.0000000000,18.8312792969,0.0000000000,0.0000000000,0.0000000000,8395.3660639338,8412.3142153010,1135.5490531494,0.0000000000,0.0000000000,1135.5490531494
4-2,2025-12-03,105,17:30-17:40,2025-12-03 00:00:00,0,2025-12-03 17:40:00,1.1105000000,1.1038464286,0.0612014286,1.1650478571,6251.1989000000,0.0000000000,6223.9960937500,14.9546746995,181.0098764519,1034.8402365084,1034.8402365084,0.0000000000,0.0000000000,0.0000000000,7.0262468249,0.0000000000,0.0000000000,8412.3142153010,8404.5072743844,1149.1900826426,0.0000000000,0.0000000000,1149.1900826426
4-2,2025-12-03,106,17:40-17:50,2025-12-03 00:00:00,0,2025-12-03 17:50:00,1.1669000000,1.1705767857,0.0510442857,1.2216210714,5598.5034000000,0.2314000000,5424.8901367188,0.0000000000,360.1942788542,904.1483561198,904.1483561198,0.0000000000,0.0000000000,0.0000000000,28.8969772135,0.0000000000,0.0000000000,8404.5072743844,8372.3995219249,1055.0507167562,0.0000000000,0.0000000000,1055.0507167562
4-2,2025-12-03,107,17:50-18:00,2025-12-03 00:00:00,0,2025-12-03 18:00:00,1.2701000000,1.2815982143,0.0566117857,1.3382100000,4388.1300000000,0.0000000000,4312.1250000000,0.0000000000,284.9463554688,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,731.3550000000,0.0000000000,0.0000000000,8372.3995219249,7559.7828552582,0.0000000000,0.0000000000,0.0000000000,0.0000000000
4-2,2025-12-03,108,18:00-18:10,2025-12-03 00:00:00,0,2025-12-03 18:10:00,1.2961000000,1.2985750000,0.0435450000,1.3421200000,4223.4666000000,0.0000000000,4282.7441406250,0.0000000000,252.1734328416,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,703.9111000000,0.0000000000,0.0000000000,7559.7828552582,6777.6594108138,0.0000000000,0.0000000000,0.0000000000,0.0000000000
